  89  6.55  5.80250 -31.0361     
  90  7.39  6.00833 38.5772     
  91  5.57  6.06500 52.0200     
  92  5.57  6.06500 52.0200     
  93  5.40  6.19792 61.8311     
  94  6.07  6.12375 -2.2192     
  95  6.07  6.12375  2.2192     
  96  5.74  6.27667 53.0469     
  97  5.77  6.35083  1.9397     
  98  2.80  6.43792 -77.2542     
  99  2.39  6.57083 -42.3061     
 100  3.94  6.55083 -43.6800     
 101  6.19  6.65583 -0.0497     
 102  5.98  6.81125 -25.5472     
 103  5.06  7.01208 17.8931     
 104  5.17  7.05708 44.3944     
 105  4.81  6.98208 -33.0072     
 106  6.06  7.05292 16.4450     
 107  6.04  7.08375 10.1897     
 108  6.43  7.08792 -20.3350     
 109  5.43  7.11000 -39.9150     
 110  6.26  7.23583 36.9000     
 111  6.26  7.17958 -50.5328     
 112  6.21  7.72917 77.0194     
 113  5.94  7.58292 59.9772     
 114  5.23  7.53042 29.7517     
 115  6.14  7.46625 -14.8642     
 116  6.57  7.45375 -32.1167     
 117  5.72  7.51000 -3.9572     
 118  5.19  7.59458 -23.7878     
 119  6.19  7.61583 -40.9394     
 120  5.69  7.60875 -48.2150     
 121  6.18  7.85542 66.5194     
 122  5.87  7.85667 33.5817     
 123  4.73  7.94333 54.5222     
 124  5.60  7.92167 52.8394     
 125  4.77  7.85417 -48.8036     
 126  4.37  7.88625 -62.9581     
 127  4.54  7.89000 -62.9658     
 128  6.70  8.11167 43.4947     
 129  6.42  8.33042 70.9817     
 130  4.16  8.25000 62.9317     
 131  5.38  8.14792 20.2944     
 132  5.67  8.09917  6.9556     
 133  6.67  8.14375 27.5806     
 134  6.30  8.20458 28.2803     
 135  5.93  8.29333 54.8950     
 136  5.09  8.18250 -63.0311     
 137  6.48  8.60375 66.7503     
 138  5.55  8.42125 -29.5583     
 139  6.13  8.34708 -71.2661     
 140  5.57  8.61583 -52.3731     
 141  6.40  8.73042 13.3711     
 142  5.20  8.81208 -3.5928     
 143  5.93  8.88667 -0.5056     
 144  5.08  9.03458 54.1686     
 145  6.41  8.97792 13.2067     
 146  5.79  9.11375 60.3261     
 147  5.51  8.92125 -48.0008     
 148  6.06  8.88917 -54.8219     
 149  6.50  9.08333 27.2547     
 150  6.45  9.01250 -14.9736     
 151  6.06  9.02875 -22.8425     
 152  5.13  9.19417 44.4886     
 153  3.66  9.24292 53.8969     
 154  4.36  9.22042 33.7194     
 155  5.89  9.19708 15.2317     
 156  6.47  9.28000 24.0142     
 157  5.48  9.33792 35.3994     
 158  6.40  9.94708 82.4939     
 159  5.57  9.33625 -24.7672     
 160  6.42  9.15583 -65.1247     
 161  6.39  9.37708  3.1353     
 162  6.41  9.32542 -54.3942     
 163  4.37  9.63875 29.3117     
 164  5.43  9.79125 49.3544     
 165  3.27  9.83208 30.8608     
 166  5.87  9.84083 21.2506     
 167  5.36  9.98167 21.4383     
 168  2.23 10.12708 56.5372     
 169  6.85  9.67000 -73.1372     
 170  6.69  9.99125 -33.9617     
 171  6.01  9.96667 -44.7967     
 172  6.49 10.11917 -16.5169     
 173  6.14 10.13708 -23.8044     
 174  5.91 10.17667 -4.3519     
 175  5.33 10.28000 39.4586     
 176  5.89 10.11000 -59.4544     
 177  5.83 10.51417 66.1475     
 178  6.04 10.40000 24.6292     
 179  4.80 10.51625 50.5125     
 180  4.59 10.33167 -46.0850     
 181  6.17 10.62958 58.7533     
 182  6.17 10.62958 58.7533     
 183  5.70 10.44333 -56.5017     
 184  4.94 10.86708 47.0247     
 185  6.06 10.67875 -38.4633     
 186  5.98 10.67417 -60.2625     
 187  5.39 10.61833 -65.4681     
 188  2.04 10.89750 -17.9867     
 189  5.67 11.11000 47.8642     
 190  6.02 10.95917 -12.0117     
 191  4.36 10.83833 -57.4631     
 192  5.66 11.41250 74.9881     
 193  4.54 11.18125 48.2844     
 194  4.76 11.04750 -10.6094     
 195  5.90 11.05042 -38.4217     
 196  5.42 11.32167 55.2217     
 197  5.24 11.18500 -22.0061     
 198  5.94 11.23792 -42.6767     
 199  6.07 11.13458 -62.4978     
 200  6.33 11.66250 69.3250     
 201  6.15 11.35042 -4.6292     
 202  6.15 11.25000 -53.7150     
 203  6.15 11.36958 -12.8808     
 204  6.52 11.56292 55.3053     
 205  6.05 11.54542 44.8614     
 206  6.47 11.42375 -16.4242     
 207  6.39 11.67667 59.5744     
 208  5.41 11.94208 74.8475     
 209  5.80 11.44000 -47.5517     
 210  5.50 11.54917 -22.5219     
 211  5.38 11.63750 15.4756     
 212  5.87 12.03792 72.6750     
 213  5.50 11.75625 11.9739     
 214  6.13 11.80667 19.5789     
 215  4.06 11.83458 24.2672     
 216  5.99 11.84833  6.7408     
 217  6.54 11.97833 20.9253     
 218  5.70 11.93042 -18.0614     
 219  3.44 12.27500 57.8158     
 220  5.57 12.00458 -21.7225     
 221  5.93 12.07250  7.3000     
 222  5.75 12.09583  5.2806     
 223  4.89 12.20875 50.9683     
 224  4.43 12.17083  7.5850     
 225  5.07 12.24458 16.9406     
 226  4.53 12.45333 41.0789     
 227  5.59 12.35667 -13.5614     
 228  5.90 12.30792 -24.1364     
 229  6.27 12.23625 -46.6978     
 230  7.00 12.47000 27.7108     
 231  7.10 12.47167 27.7103     
 232  6.28 12.38917 -23.3617     
 233  5.39 12.68167 64.2475     
 234  6.15 12.57625 45.0022     
 235  5.19 12.53167 -10.6444     
 236  5.07 12.14750 -74.9233     
 237  6.07 12.81833 61.8058     
 238  6.39 12.73917 51.5081     
 239  6.48 12.51542 -43.3947     
 240  5.62 13.72125 83.7072     
 241  6.21 12.89042 51.5711     
 242  5.22 12.67167 -50.9869     
 243  6.37 12.82625  3.3850     
 244  4.82 13.26708 61.1242     
 245  6.90 12.96708 -43.7092     
 246  6.69 13.22250 38.5486     
 247  5.46 13.16917 -24.0058     
 248  4.77 13.25208 -1.1442     
 249  6.06 13.36750 37.4181     
 250  6.27 13.44833 52.6892     
 251  6.46 13.30167 -24.7769     
 252  6.22 13.10125 -69.5044     
 253  4.83 13.75042 58.9728     
 254  5.74 13.64667 19.1883     
 255  6.16 13.57333 -8.7408     
 256  6.27 13.77167 48.6786     
 257  5.70 13.40792 -62.8714     
 258  5.47 13.74167 23.6283     
 259  6.20 13.81125 24.5569     
 260  6.21 14.05375 57.9967     
 261  6.37 14.23167 68.7761     
 262  6.09 13.99375 27.2094     
 263  5.85 13.92667 -7.3472     
 264  2.47 14.17708 60.7167     
 265  4.63 14.16583 59.1811     
 266  5.55 14.19625 60.3628     
 267  5.31 14.00625 -11.2667     
 268  6.10 13.98125 -27.7756     
 269  3.87 14.18833 38.4994     
 270  5.45 13.75125 -69.5269     
 271  4.42 14.30167 23.4175     
 272  6.12 14.41542 45.8397     
 273  5.97 14.62958 66.3522     
 274  5.42 14.45917 28.9922     
 275  5.98 14.55917 33.9508     
 276  6.32 14.47708 13.6958     
 277  6.37 14.57875 21.4044     
 278  6.39 15.12917 70.9831     
 279  5.61 14.68292 -11.3800     
 280  4.31 14.65167 -29.3575     
 281  6.23 14.59333 -60.6964     
 282  6.84 15.01417 44.7111     
 283  6.04 15.01500 44.7133     
 284  6.11 14.95708  6.4831     
 285  4.25 17.18625 86.2569     
 286  6.46 23.46000 89.0156     
 287  6.47 15.57667 51.0350     
 288  5.59 15.32625 -38.9167     
 289  6.45 15.75625 47.3761     
 290  5.98 15.72625 41.3450     
 291  5.50 15.70458 31.8044     
 292  5.92 15.90417 61.0750     
 293  5.50 15.61000 -31.5519     
 294  4.28 15.73583  7.8900     
 295  6.11 15.50750 -57.0025     
 296  5.43 15.76083 -4.8367     
 297  5.84 16.08167 61.5803     
 298  5.99 16.01000 52.5022     
 299  5.36 15.70500 -46.3975     
 300  6.29 15.82333 -29.5258     
 301  6.04 15.95417  1.3667     
 302  6.54 16.19500 51.0100     
 303  6.19 16.11500 29.6586     
 304  6.21 15.67875 -65.4561     
 305  6.72 16.15167 39.9911     
 306  6.25 19.05625 87.1453     
 307  6.00 16.21917  5.6564     
 308  5.68 16.27250 14.9461     
 309  6.54 16.59500 62.7617     
 310  5.34 16.42042 21.4733     
 311  5.56 16.42375 21.4653     
 312  6.29 17.30125 80.0117     
 313  6.35 16.45500  4.9083     
 314  7.25 16.46417  4.9094     
 315  6.12 16.40333 -9.9792     
 316  6.43 16.75083 56.9350     
 317  5.58 16.52125 -9.8394     
 318  6.38 16.78958 53.4983     
 319  6.12 16.64000 12.9561     
 320  6.14 16.53208 -23.9925     
 321  5.17 17.06833 54.9203     
 322  3.31 16.52083 -46.7186     
 323  6.61 16.61042 -35.6608     
 324  5.03 17.00375 43.9419     
 325  6.37 16.80458 -23.9964     
 326  5.79 17.13875 58.2636     
 327  6.25 17.00542 32.0122     
 328  5.55 16.98833 20.7392     
 329  5.82 16.94250 -9.7856     
 330  5.52 17.09250  5.6497     
 331  5.21 16.94958 -41.4869     
 332  5.37 16.82792 -61.7753     
 333  5.64 18.06958 79.6739     
 334  3.45 17.14750 -10.1822     
 335  4.25 17.37583 47.2419     
 336  5.29 17.66375 68.7786     
 337  2.06 17.43292 35.6206     
 338  3.92 17.09625 -55.2458     
 339  5.55 17.45500 19.6586     
 340  5.65 17.57833 42.0814     
 341  5.80 17.58083 25.4578     
 342  5.55 17.85667 64.2028     
 343  4.33 17.77583 55.1497     
 344  6.06 17.54792 15.6742     
 345  5.57 17.92250 65.0189     
 346  6.40 17.55000 -8.9061     
 347  5.95 17.64000  2.4456     
 348  5.81 17.79292 37.7242     
 349  5.16 17.77833 31.4247     
 350  6.41 17.53083 -57.6944     
 351  4.66 17.86333 21.0347     
 352  4.51 17.91500 30.0897     
 353  5.94 17.93125 -2.2511     
 354  6.41 18.29125 61.7058     
 355  6.11 18.14167 45.3378     
 356  6.19 18.24792 30.0642     
 357  6.26 19.12792 79.9100     
 358  6.52 18.09750 -30.8022     
 359  5.92 18.18917 -37.8564     
 360  4.65 18.43708 24.5836     
 361  5.24 18.43292  7.5753     
 362  6.30 18.43875  7.5783     
 363  6.43 18.52083 28.5297     
 364  5.98 18.53167 16.1336     
 365  7.83 19.05042 71.7439     
 366  5.13 18.60000 -7.9231     
 367  6.03 18.67667  6.9953     
 368  5.70 18.70500 -0.9739     
 369  6.61 19.10208 48.0822     
 370  4.96 18.79625 -45.5314     
 371  6.02 19.07833 33.1147     
 372  6.34 19.27125 44.9019     
 373  5.41 19.15125 -2.5003     
 374  6.73 19.35042 31.7447     
 375  6.31 20.08125 77.5706     
 376  6.25 19.54250 47.4197     
 377  4.86 18.94208 -68.8761     
 378  5.16 19.45000  3.6144     
 379  6.46 19.69583 37.3861     
 380  6.24 19.26500 -66.3981     
 381  6.38 20.49625 76.2389     
 382  4.98 20.02042 58.2317     
 383  4.76 19.86667 27.2642     
 384  6.34 20.27167 64.6583     
 385  5.87 19.95125 -0.5089     
 386  6.07 20.94500 78.7258     
 387  6.23 20.14375 -3.2469     
 388  6.15 20.11583 -11.2389     
 389  5.23 20.28083 28.7381     
 390  4.88 20.58500 45.5289     
 391  6.45 20.84000 58.1431     
 392  6.20 20.65417  1.7264     
 393  6.49 20.64500 -0.4497     
 394  6.35 20.62708 -19.0814     
 395  5.58 20.91917 37.7150     
 396  6.29 20.90625 34.2458     
 397  5.97 20.85375 20.4689     
 398  6.49 21.44375 70.9800     
 399  4.74 21.48333 68.1300     
 400  5.84 20.87917 -30.9456     
 401  6.21 21.01042 -8.0075     
 402  3.60 21.00583 -8.1833     
 403  2.68 21.45417 60.2353     
 404  5.91 21.08583 -6.9147     
 405  6.14 21.16583 -15.6603     
 406  6.15 21.20292 -2.8486     
 407  6.18 21.39875 23.5117     
 408  5.42 21.17000 -41.4925     
 409  5.96 21.57750 43.4578     
 410  6.31 21.53625 34.5797     
 411  6.26 21.17458 -44.5283     
 412  4.90 21.40500 -14.5989     
 413  5.38 21.56375 19.1722     
 414  5.50 21.67375 19.2403     
 415  6.27 21.77583 34.3775     
 416  6.41 21.61375 -0.3986     
 417  4.83 21.91417 45.4067     
 418  6.46 21.86083 41.1006     
 419  6.58 21.72292  3.5353     
 420  5.93 21.27208 -64.3694     
 421  5.66 21.71500 -13.0567     
 422  6.60 21.94583 40.3356     
 423  5.79 21.74208 -32.5431     
 424  2.02 37.95292 89.2642     
 425  6.13 21.94417 -10.9017     
 426  6.20 22.09542  7.9614     
 427  5.81 22.80750 70.2647     
 428  6.14 22.71792 66.0981     
 429  3.41 22.09125 -43.3183     
 430  5.27 22.52583 47.0072     
 431  6.58 22.18042 -33.7636     
 432  6.02 22.47042 18.3556     
 433  5.12 22.40042 -21.6294     
 434  4.84 22.54625  6.1439     
 435  6.31 22.37667 -46.7564     
 436  5.93 22.59542 -26.2078     
 437  3.62 22.87083 15.3458     
 438  6.39 23.03167 34.8000     
 439  5.70 23.35750 58.3275     
 440  3.95 22.81292 -49.0728     
 441  5.82 22.93042 -30.2833     
 442  4.71 23.48292 59.2319     
 443  6.17 22.91292 -45.5756     
 444  6.59 23.26458 -9.0147     
 445  5.51 23.23333 -36.8653     
 446  5.88 23.56917 37.2372     
 447  6.28 23.15125 -49.7278     
 448  5.76 23.42875 -7.0253     
 449  6.58 24.34375 74.3008     
 450  5.89 23.70458 18.4606     
 451  5.63 23.65750 -15.6761     
 452  6.38 23.96875 41.0764     
 453  6.12 23.71125 -31.8922     
 454  5.92 24.11333 48.7228     
 455  6.22 23.94333 14.6614     
 456  5.28 24.62875 73.0400     
 457  5.80 23.97833 17.4336     
 458  4.09 24.19917 41.4056     
 459  5.42 23.99583 -15.4003     
 460  6.01 23.81333 -58.1394     
 461  5.56 24.53167 57.9775     
 462  5.69 24.03500 -29.9075     
 463  5.57 24.27458 12.1417     
 464  3.57 24.49833 48.6283     
 465  6.36 24.63208 45.4000     
 466  6.24 24.40708 -9.4039     
 467  6.11 23.41333 -78.5047     
 468  6.18 24.18667 -58.2708     
 469  4.98 24.83750 44.3861     
 470  6.39 25.05458 53.8683     
 471  5.94 24.61417 -36.5283     
 472  0.46 24.42875 -57.2367     
 473  5.58 24.71583 -21.2753     
 474  6.70 24.70833 -25.0219     
 475  5.97 24.92000 16.4058     
 476  5.61 25.16583 43.2978     
 477  4.94 25.14500 40.5769     
 478  5.59 25.58542 68.0431     
 479  6.84 24.70083 -53.4389     
 480  5.18 25.73292 70.6225     
 481  6.71 25.51250 61.0383     
 482  6.37 25.57417 58.6278     
 483  4.95 25.44667 42.6136     
 484  6.17 25.32667 25.7458     
 485  5.99 25.41333 30.0472     
 486  5.87 24.94750 -56.1981     
 487  5.76 24.94917 -56.1947     
 488  6.34 25.74333 61.4217     
 489  4.44 25.35792  5.4875     
 490  5.64 25.51458 35.2456     
 491  5.78 25.83208 60.5511     
 492  5.75 25.43625 -11.3247     
 493  5.24 25.62417 20.2686     
 494  6.17 25.36375 -38.1331     
 495  6.34 25.81875 45.3222     
 496  4.07 25.91500 50.6886     
 497  5.25 25.53583 -32.3269     
 498  5.72 25.51250 -36.8325     
 499  6.21 26.07458 57.5364     
 500  4.99 25.68125 -3.6903     
 501  6.64 25.42125 -50.0389     
 502  6.25 26.19208 57.0892     
 503  6.34 25.95833 32.1917     
 504  6.35 26.11042 46.1397     
 505  5.71 25.45000 -60.7894     
 506  5.52 25.62208 -53.7406     
 507  6.19 25.97833 -4.7656     
 508  6.27 26.23250 20.0831     
 509  3.50 26.01708 -15.9375     
 510  4.26 26.34833  9.1578     
 511  5.63 26.93667 63.8522     
 512  5.87 24.48167 -82.9750     
 513  5.34 26.49708 -5.7333     
 514  5.31 26.41167 -25.0525     
 515  6.55 26.64708 17.4131     
 516  6.33 25.33875 -79.1483     
 517  6.39 26.50417 -27.3492     
 518  6.32 26.95000 46.2297     
 519  5.49 26.52417 -50.8164     
 520  5.04 26.52625 -53.5219     
 521  5.94 27.16208 37.9528     
 522  5.84 27.04542 16.9556     
 523  5.79 27.17333 32.6903     
 524  6.18 26.82000 -41.7600     
 525  5.69 24.36667 -84.7697     
 526  5.82 27.31542 47.8969     
 527  5.91 27.10833  3.6856     
 528  6.32 26.94917 -37.1597     
 529  5.90 27.73792 51.9333     
 530  5.86 27.53542 22.2753     
 531  4.67 27.39625 -10.6864     
 532  6.34 27.33125 -31.0728     
 533  5.52 27.99708 55.1475     
 534  5.94 27.71667 11.0433     
 535  6.37 27.45333 -38.4039     
 536  5.79 28.03917 50.7928     
 537  6.14 27.58417 -47.8164     
 538  6.26 28.21167 51.4747     
 539  3.73 27.86500 -10.3350     
 540  6.45 28.45208 55.5981     
 541  5.94 27.72708 -50.2061     
 542  3.38 28.59875 63.6700     
 543  5.40 28.32208 40.7297     
 544  3.41 28.27042 29.5789     
 545  4.83 28.38250 19.2958     
 546  4.75 28.38250 19.2936     
 547  5.80 28.21708 -16.9292     
 548  4.99 29.00000 68.6853     
 549  4.62 28.38875  3.1875     
 550  6.06 26.94375 -80.1767     
 551  6.24 28.72417 40.7019     
 552  6.26 28.73958 37.1283     
 553  2.64 28.66000 20.8081     
 554  6.10 28.34667 -38.5947     
 555  4.41 28.41167 -46.3025     
 556  5.89 28.97667 37.2778     
 557  5.67 29.03875 37.2517     
 558  5.11 28.59167 -42.4969     
 559  5.74 28.96250 23.5772     
 560  6.01 28.97417  1.8497     
 561  6.02 29.63875 61.6981     
 562  6.78 29.48500 41.6944     
 563  5.10 29.33792 17.8175     
 564  5.82 29.43250 27.8044     
 565  4.85 29.16750 -22.5269     
 566  3.70 28.98958 -51.6089     
 567  5.26 29.90833 64.6214     
 568  5.69 29.64000 49.2042     
 569  4.79 29.48208 23.5961     
 570  4.69 28.73375 -67.6472     
 571  6.06 28.94333 -60.8614     
 572  6.04 30.73833 77.9164     
 573  6.10 29.25042 -51.7661     
 574  4.83 29.29167 -47.3850     
 575  4.54 30.48917 70.9069     
 576  6.35 29.61125 -33.0667     
 577  5.87 29.89875 21.0583     
 578  6.09 29.85792 12.2947     
 579  6.23 30.79375 73.8506     
 580  3.98 30.85875 72.4214     
 581  5.38 31.28083 77.2814     
 582  5.88 30.03833  3.0972     
 583  5.41 29.94208 -20.8244     
 584  6.37 29.47333 -65.4247     
 585  4.00 30.00125 -21.0778     
 586  6.00 30.71958 64.9014     
 587  5.51 30.11208 -8.5236     
 588  5.57 29.91167 -42.0306     
 589  5.58 30.75125 64.3900     
 590  5.04 30.57542 54.4875     
 591  2.86 29.69250 -61.5697     
 592  5.22 31.38000 76.1150     
 593  6.16 28.96042 -78.3483     
 594  5.35 30.31125 -30.0017     
 595  5.23 30.51167  2.7636     
 596  4.33 30.51167  2.7636     
 597  6.05 32.35542 81.2958     
 598  6.52 31.16708 65.1033     
 599  5.50 30.74167 33.2839     
 600  6.10 29.92125 -66.0664     
 601  5.94 30.64667 13.4767     
 602  5.14 30.42667 -44.7136     
 603  2.26 30.97500 42.3297     
 604  4.84 30.97792 42.3308     
 605  5.63 30.91375 25.9356     
 606  6.42 30.61708 -29.6650     
 607  5.43 30.79875  0.1283     
 608  5.86 30.74417 -15.3058     
 609  6.21 30.92750 18.2533     
 610  5.93 30.95083 -0.3403     
 611  5.62 30.91875 -4.1036     
 612  4.69 31.12250 -29.2969     
 613  5.03 31.64125 22.6483     
 614  6.31 31.55125  8.2475     
 615  6.15 31.70500 25.7047     
 616  6.28 31.62208  0.0350     
 617  2.00 31.79333 23.4625     
 618  5.67 32.16875 58.4236     
 619  6.42 32.14000 44.4594     
 620  4.82 32.12208 37.8592     
 621  6.31 32.53250 53.8431     
 622  3.00 32.38583 34.9872     
 623  4.98 32.35542 25.9397     
 624  6.43 32.34625 17.2244     
 625  6.10 32.19042 -17.7794     
 626  6.29 33.33833 74.0278     
 627  6.36 32.87083 57.6458     
 628  5.63 32.72000 39.0394     
 629  6.10 32.72375 39.0431     
 630  6.48 32.39500 -24.3458     
 631  5.70 32.65667 19.5003     
 632  5.85 32.28875 -43.5167     
 633  6.02 32.80000 25.9369     
 634  6.23 32.85417 31.5264     
 635  5.63 32.83792  8.5697     
 636  6.32 32.52042 -43.8156     
 637  6.12 32.60667 -50.8244     
 638  6.01 32.84250 -10.0522     
 639  5.93 32.89917 -1.8253     
 640  6.07 33.62125 66.5244     
 641  6.44 33.42292 58.5611     
 642  4.94 33.09292 30.3031     
 643  4.83 33.30542 44.2317     
 644  5.96 33.15625 24.1678     
 645  5.31 33.40125 51.0658     
 646  5.27 33.20042 21.2108     
 647  6.06 33.51083 47.4842     
 648  5.71 33.26375 15.2797     
 649  4.37 33.25000  8.8467     
 650  5.54 33.19792 -2.3936     
 651  5.86 33.25375 -21.0003     
 652  5.28 33.22708 -30.7239     
 653  6.33 33.99125 47.8114     
 654  6.48 34.21542 57.0553     
 655  5.28 33.98417 33.3589     
 656  5.79 33.94167 25.7831     
 657  5.58 33.92833 25.0431     
 658  6.55 33.86792 -9.4656     
 659  5.91 33.63333 -41.1667     
 660  4.87 34.26333 34.2242     
 661  5.75 34.49958 57.8997     
 662  5.98 34.51875 57.5167     
 663  6.70 34.38917 44.3069     
 664  4.01 34.32875 33.8472     
 665  6.55 34.29333 23.7678     
 666  5.51 34.24583 -6.4222     
 667  5.55 33.56125 -67.8417     
 668  6.60 35.05375 64.3372     
 669  5.62 34.53125 19.9011     
 670  5.30 34.82000 47.3800     
 671  6.21 34.79542 46.4725     
 672  5.58 34.50583  1.7578     
 673  6.37 34.84458 48.9553     
 674  3.56 34.12750 -51.5122     
 675  5.03 34.73750 28.6425     
 676  6.46 34.74167 23.1678     
 677  6.63 34.90542 39.8350     
 678  5.69 33.86875 -67.7464     
 679  6.11 35.17250 47.3108     
 680  6.47 35.01833 30.1883     
 681  3.04 34.83625 -2.9775     
 682  5.59 35.24250 50.1514     
 683  6.34 34.74375 -25.9456     
 684  6.50 34.92000 -4.3456     
 685  5.17 35.58917 55.8456     
 686  6.37 34.85292 -41.8483     
 687  5.82 35.70958 41.3964     
 688  5.81 34.97625 -55.9447     
 689  5.28 35.48583  0.3958     
 690  6.28 35.96583 55.3644     
 691  5.42 35.55167 -0.8850     
 692  5.46 35.50583 -10.7778     
 693  5.87 35.52083 -17.6622     
 694  5.19 36.10375 50.0067     
 695  5.20 35.63583 -23.8164     
 696  6.25 36.31667 56.6100     
 697  6.22 35.74083 -18.3544     
 698  6.31 35.54917 -43.2000     
 699  4.71 36.40583 50.2786     
 700  6.53 35.77708 -37.5764     
 701  5.92 35.72750 -51.0922     
 702  5.47 36.20417 10.6106     
 703  6.44 36.08375 -25.8475     
 704  6.33 36.24333 -2.7800     
 705  4.09 35.43708 -68.6594     
 706  6.18 36.14083 -40.8406     
 707  4.52 37.26667 67.4025     
 708  4.89 36.48750 -12.2906     
 709  6.12 36.96583 50.5697     
 710  5.83 36.50125 -15.3411     
 711  6.18 36.77917 27.0133     
 712  5.54 36.86542 31.8014     
 713  5.88 36.64667 -20.0428     
 714  5.35 36.22458 -60.3119     
 715  5.01 35.71792 -73.6458     
 716  6.51 37.35417 55.5364     
 717  5.29 37.04167 29.6694     
 718  4.28 37.03958  8.4600     
 719  6.45 37.00000  1.9608     
 720  5.89 37.20208 29.9319     
 721  4.25 36.74625 -47.7039     
 722  6.41 36.35958 -66.4947     
 723  6.19 37.30667 23.4689     
 724  5.14 37.00708 -33.8111     
 725  6.07 37.39708  9.5658     
 726  6.25 37.56917 33.8339     
 727  6.11 37.14750 -31.1025     
 728  5.92 37.63500 25.2350     
 729  6.15 37.66000 19.8553     
 730  6.77 37.48083 -22.6828     
 731  6.23 37.72667 17.7039     
 732  6.00 37.68833  0.2553     
 733  6.51 37.55750 -25.1864     
 734  6.37 37.01833 -64.2997     
 735  6.10 37.63667 -22.5456     
 736  5.15 38.02583 36.1472     
 737  5.25 37.87542  2.2672     
 738  5.83 38.21875 34.5425     
 739  5.35 38.03917 -1.0350     
 740  4.75 38.02167 -15.2447     
 741  6.04 38.22542 15.0347     
 742  6.30 38.06167 -36.4275     
 743  5.16 39.50833 72.8183     
 744  5.90 38.27917 -34.6500     
 745  6.21 38.41750 -20.0019     
 746  6.36 38.86625 39.6644     
 747  5.78 39.40042 65.7456     
 748  5.71 38.91167 37.3122     
 749  4.90 38.46125 -28.2325     
 750  5.35 38.94500 34.6875     
 751  6.18 38.76708  7.4714     
 752  5.75 38.67792 -7.8594     
 753  5.82 39.02042  6.8869     
 754  4.86 38.96875  5.5933     
 755  6.24 38.47750 -51.0936     
 756  5.90 39.23833 38.7328     
 757  6.10 39.17875 31.6075     
 758  5.30 39.26042 34.2639     
 759  5.53 39.00000 -7.8317     
 760  6.54 39.33667 39.8958     
